asset_symbol,price_date,close_price
ETH-USD,2024-02-22,2972.46
ETH-USD,2024-02-23,2922.24
ETH-USD,2024-02-24,2992.29
ETH-USD,2024-02-25,3112.59
ETH-USD,2024-02-26,3175.94
ETH-USD,2024-02-27,3242.14
ETH-USD,2024-02-28,3383.03
ETH-USD,2024-02-29,3339.26
ETH-USD,2024-03-01,3433.51
ETH-USD,2024-03-02,3420.64
ETH-USD,2024-03-03,3488.67
ETH-USD,2024-03-04,3626.34
ETH-USD,2024-03-05,3556.03
ETH-USD,2024-03-06,3814.56
ETH-USD,2024-03-07,3869.69
ETH-USD,2024-03-08,3883.2
ETH-USD,2024-03-09,3905.17
ETH-USD,2024-03-10,3878.47
ETH-USD,2024-03-11,4065.02
ETH-USD,2024-03-12,3979.3
ETH-USD,2024-03-13,4004.29
ETH-USD,2024-03-14,3883.94
ETH-USD,2024-03-15,3741.12
ETH-USD,2024-03-16,3523.68
ETH-USD,2024-03-17,3644.78
ETH-USD,2024-03-18,3520.3
ETH-USD,2024-03-19,3165.2
ETH-USD,2024-03-20,3514.73
ETH-USD,2024-03-21,3493.23
ETH-USD,2024-03-22,3334.12
ETH-USD,2024-03-23,3332.9
ETH-USD,2024-03-24,3455.33
ETH-USD,2024-03-25,3590.62
ETH-USD,2024-03-26,3587.5
ETH-USD,2024-03-27,3500.43
ETH-USD,2024-03-28,3559.43
ETH-USD,2024-03-29,3509.76
ETH-USD,2024-03-30,3506.83
ETH-USD,2024-03-31,3647.09
ETH-USD,2024-04-01,3502.82
ETH-USD,2024-04-02,3277.99
ETH-USD,2024-04-03,3310.62
ETH-USD,2024-04-04,3327.45
ETH-USD,2024-04-05,3317.84
ETH-USD,2024-04-06,3352.03
ETH-USD,2024-04-07,3454.17
ETH-USD,2024-04-08,3694.93
ETH-USD,2024-04-09,3506.96
ETH-USD,2024-04-10,3545.16
ETH-USD,2024-04-11,3502.55
ETH-USD,2024-04-12,3239.86
ETH-USD,2024-04-13,3004.44
ETH-USD,2024-04-14,3152.65
ETH-USD,2024-04-15,3100.94
ETH-USD,2024-04-16,3083.43
ETH-USD,2024-04-17,2985.82
ETH-USD,2024-04-18,3064.48
ETH-USD,2024-04-19,3056.23
ETH-USD,2024-04-20,3156.63
ETH-USD,2024-04-21,3147.83
ETH-USD,2024-04-22,3200.62
ETH-USD,2024-04-23,3220.13
ETH-USD,2024-04-24,3141.03
ETH-USD,2024-04-25,3155.83
ETH-USD,2024-04-26,3130.9
ETH-USD,2024-04-27,3255.57
ETH-USD,2024-04-28,3261.69
ETH-USD,2024-04-29,3216.29
ETH-USD,2024-04-30,3014.41
ETH-USD,2024-05-01,2973.27
ETH-USD,2024-05-02,2987.12
ETH-USD,2024-05-03,3102.25
ETH-USD,2024-05-04,3117.23
ETH-USD,2024-05-05,3136.4
ETH-USD,2024-05-06,3062.03
ETH-USD,2024-05-07,3006.36
ETH-USD,2024-05-08,2974.94
ETH-USD,2024-05-09,3036.32
ETH-USD,2024-05-10,2909.86
ETH-USD,2024-05-11,2912.56
ETH-USD,2024-05-12,2929.35
ETH-USD,2024-05-13,2951.01
ETH-USD,2024-05-14,2881.99
ETH-USD,2024-05-15,3034.71
ETH-USD,2024-05-16,2944.99
ETH-USD,2024-05-17,3092.75
ETH-USD,2024-05-18,3122.87
ETH-USD,2024-05-19,3072.08
ETH-USD,2024-05-20,3661.07
ETH-USD,2024-05-21,3790.46
ETH-USD,2024-05-22,3739.08
ETH-USD,2024-05-23,3785.65
ETH-USD,2024-05-24,3728.21
ETH-USD,2024-05-25,3749.28
ETH-USD,2024-05-26,3826.02
ETH-USD,2024-05-27,3894.33
ETH-USD,2024-05-28,3845.56
ETH-USD,2024-05-29,3769.57
ETH-USD,2024-05-30,3747.55
ETH-USD,2024-05-31,3762.66
ETH-USD,2024-06-01,3815.95
ETH-USD,2024-06-02,3782.08
ETH-USD,2024-06-03,3767.1
ETH-USD,2024-06-04,3810.35
ETH-USD,2024-06-05,3865.14
ETH-USD,2024-06-06,3812.95
ETH-USD,2024-06-07,3678.37
ETH-USD,2024-06-08,3681.59
ETH-USD,2024-06-09,3706.32
ETH-USD,2024-06-10,3667.85
ETH-USD,2024-06-11,3498.0
ETH-USD,2024-06-12,3559.95
ETH-USD,2024-06-13,3470.15
ETH-USD,2024-06-14,3481.84
ETH-USD,2024-06-15,3568.72
ETH-USD,2024-06-16,3625.11
ETH-USD,2024-06-17,3511.52
ETH-USD,2024-06-18,3484.55
ETH-USD,2024-06-19,3561.3
ETH-USD,2024-06-20,3512.91
ETH-USD,2024-06-21,3518.03
ETH-USD,2024-06-22,3495.87
ETH-USD,2024-06-23,3420.84
ETH-USD,2024-06-24,3352.29
ETH-USD,2024-06-25,3395.03
ETH-USD,2024-06-26,3370.72
ETH-USD,2024-06-27,3450.45
ETH-USD,2024-06-28,3380.15
ETH-USD,2024-06-29,3378.6
ETH-USD,2024-06-30,3437.84
ETH-USD,2024-07-01,3442.67
ETH-USD,2024-07-02,3421.71
ETH-USD,2024-07-03,3295.13
ETH-USD,2024-07-04,3057.81
ETH-USD,2024-07-05,2981.4
ETH-USD,2024-07-06,3068.79
ETH-USD,2024-07-07,2930.48
ETH-USD,2024-07-08,3019.64
ETH-USD,2024-07-09,3065.11
ETH-USD,2024-07-10,3101.17
ETH-USD,2024-07-11,3099.82
ETH-USD,2024-07-12,3133.33
ETH-USD,2024-07-13,3175.1
ETH-USD,2024-07-14,3243.5
ETH-USD,2024-07-15,3484.78
ETH-USD,2024-07-16,3442.99
ETH-USD,2024-07-17,3387.81
ETH-USD,2024-07-18,3425.94
ETH-USD,2024-07-19,3504.42
ETH-USD,2024-07-20,3517.04
ETH-USD,2024-07-21,3535.55
ETH-USD,2024-07-22,3440.01
ETH-USD,2024-07-23,3482.54
ETH-USD,2024-07-24,3335.33
ETH-USD,2024-07-25,3175.52
ETH-USD,2024-07-26,3275.12
ETH-USD,2024-07-27,3247.06
ETH-USD,2024-07-28,3270.32
ETH-USD,2024-07-29,3318.24
ETH-USD,2024-07-30,3278.94
ETH-USD,2024-07-31,3231.84
ETH-USD,2024-08-01,3204.93
ETH-USD,2024-08-02,2990.32
ETH-USD,2024-08-03,2904.59
ETH-USD,2024-08-04,2688.55
ETH-USD,2024-08-05,2415.99
ETH-USD,2024-08-06,2461.92
ETH-USD,2024-08-07,2337.83
ETH-USD,2024-08-08,2683.84
ETH-USD,2024-08-09,2598.9
ETH-USD,2024-08-10,2610.24
ETH-USD,2024-08-11,2553.57
ETH-USD,2024-08-12,2722.64
ETH-USD,2024-08-13,2702.95
ETH-USD,2024-08-14,2662.95
ETH-USD,2024-08-15,2569.44
ETH-USD,2024-08-16,2592.38
ETH-USD,2024-08-17,2614.35
ETH-USD,2024-08-18,2612.1
ETH-USD,2024-08-19,2637.1
ETH-USD,2024-08-20,2572.9
ETH-USD,2024-08-21,2630.67
ETH-USD,2024-08-22,2623.06
ETH-USD,2024-08-23,2762.86
ETH-USD,2024-08-24,2768.49
ETH-USD,2024-08-25,2747.99
ETH-USD,2024-08-26,2680.3
ETH-USD,2024-08-27,2457.99
ETH-USD,2024-08-28,2527.73
ETH-USD,2024-08-29,2528.72
ETH-USD,2024-08-30,2525.45
ETH-USD,2024-08-31,2513.56
ETH-USD,2024-09-01,2427.49
ETH-USD,2024-09-02,2538.35
ETH-USD,2024-09-03,2423.4
ETH-USD,2024-09-04,2450.18
ETH-USD,2024-09-05,2369.18
ETH-USD,2024-09-06,2225.72
ETH-USD,2024-09-07,2274.87
ETH-USD,2024-09-08,2296.19
ETH-USD,2024-09-09,2359.6
ETH-USD,2024-09-10,2387.71
ETH-USD,2024-09-11,2340.19
ETH-USD,2024-09-12,2361.79
ETH-USD,2024-09-13,2440.12
ETH-USD,2024-09-14,2417.56
ETH-USD,2024-09-15,2317.04
ETH-USD,2024-09-16,2295.72
ETH-USD,2024-09-17,2341.82
ETH-USD,2024-09-18,2372.18
ETH-USD,2024-09-19,2464.49
ETH-USD,2024-09-20,2561.79
ETH-USD,2024-09-21,2613.35
ETH-USD,2024-09-22,2582.35
ETH-USD,2024-09-23,2647.65
ETH-USD,2024-09-24,2652.5
ETH-USD,2024-09-25,2580.34
ETH-USD,2024-09-26,2632.05
ETH-USD,2024-09-27,2694.53
ETH-USD,2024-09-28,2675.71
ETH-USD,2024-09-29,2657.67
ETH-USD,2024-09-30,2603.48
ETH-USD,2024-10-01,2449.67
ETH-USD,2024-10-02,2365.57
ETH-USD,2024-10-03,2349.67
ETH-USD,2024-10-04,2414.43
ETH-USD,2024-10-05,2414.98
ETH-USD,2024-10-06,2440.33
ETH-USD,2024-10-07,2422.75
ETH-USD,2024-10-08,2440.93
ETH-USD,2024-10-09,2370.13
ETH-USD,2024-10-10,2385.4
ETH-USD,2024-10-11,2436.73
ETH-USD,2024-10-12,2476.48
ETH-USD,2024-10-13,2468.92
ETH-USD,2024-10-14,2630.54
ETH-USD,2024-10-15,2607.84
ETH-USD,2024-10-16,2611.09
ETH-USD,2024-10-17,2605.53
ETH-USD,2024-10-18,2641.72
ETH-USD,2024-10-19,2647.39
ETH-USD,2024-10-20,2747.28
ETH-USD,2024-10-21,2666.66
ETH-USD,2024-10-22,2621.79
ETH-USD,2024-10-23,2526.1
ETH-USD,2024-10-24,2535.87
ETH-USD,2024-10-25,2441.18
ETH-USD,2024-10-26,2482.52
ETH-USD,2024-10-27,2507.39
ETH-USD,2024-10-28,2567.41
ETH-USD,2024-10-29,2638.64
ETH-USD,2024-10-30,2658.62
ETH-USD,2024-10-31,2519.14
ETH-USD,2024-11-01,2511.96
ETH-USD,2024-11-02,2492.45
ETH-USD,2024-11-03,2457.68
ETH-USD,2024-11-04,2398.95
ETH-USD,2024-11-05,2422.5
ETH-USD,2024-11-06,2721.85
ETH-USD,2024-11-07,2894.13
ETH-USD,2024-11-08,2961.34
ETH-USD,2024-11-09,3127.69
ETH-USD,2024-11-10,3186.05
ETH-USD,2024-11-11,3372.13
ETH-USD,2024-11-12,3242.44
ETH-USD,2024-11-13,3187.02
ETH-USD,2024-11-14,3058.22
ETH-USD,2024-11-15,3089.45
ETH-USD,2024-11-16,3132.0
ETH-USD,2024-11-17,3075.42
ETH-USD,2024-11-18,3207.46
ETH-USD,2024-11-19,3105.97
ETH-USD,2024-11-20,3069.72
ETH-USD,2024-11-21,3356.43
ETH-USD,2024-11-22,3327.77
ETH-USD,2024-11-23,3393.91
ETH-USD,2024-11-24,3361.41
ETH-USD,2024-11-25,3412.18
ETH-USD,2024-11-26,3326.3
ETH-USD,2024-11-27,3653.79
ETH-USD,2024-11-28,3578.41
ETH-USD,2024-11-29,3592.13
ETH-USD,2024-11-30,3702.97
ETH-USD,2024-12-01,3708.33
ETH-USD,2024-12-02,3643.48
ETH-USD,2024-12-03,3615.07
ETH-USD,2024-12-04,3836.25
ETH-USD,2024-12-05,3785.1
ETH-USD,2024-12-06,3999.51
ETH-USD,2024-12-07,3996.24
ETH-USD,2024-12-08,4002.91
ETH-USD,2024-12-09,3718.98
ETH-USD,2024-12-10,3628.94
ETH-USD,2024-12-11,3831.41
ETH-USD,2024-12-12,3881.63
ETH-USD,2024-12-13,3909.48
ETH-USD,2024-12-14,3871.13
ETH-USD,2024-12-15,3959.81
ETH-USD,2024-12-16,3986.91
ETH-USD,2024-12-17,3892.79
ETH-USD,2024-12-18,3627.88
ETH-USD,2024-12-19,3418.84
ETH-USD,2024-12-20,3474.01
ETH-USD,2024-12-21,3338.66
ETH-USD,2024-12-22,3281.58
ETH-USD,2024-12-23,3422.01
ETH-USD,2024-12-24,3493.31
ETH-USD,2024-12-25,3496.49
ETH-USD,2024-12-26,3335.96
ETH-USD,2024-12-27,3334.19
ETH-USD,2024-12-28,3404.59
ETH-USD,2024-12-29,3355.97
ETH-USD,2024-12-30,3361.99
ETH-USD,2024-12-31,3337.8
ETH-USD,2025-01-01,3360.14
ETH-USD,2025-01-02,3455.19
ETH-USD,2025-01-03,3608.79
ETH-USD,2025-01-04,3656.13
ETH-USD,2025-01-05,3635.11
ETH-USD,2025-01-06,3687.75
ETH-USD,2025-01-07,3380.56
ETH-USD,2025-01-08,3327.14
ETH-USD,2025-01-09,3218.15
ETH-USD,2025-01-10,3267.08
ETH-USD,2025-01-11,3283.57
ETH-USD,2025-01-12,3267.3
ETH-USD,2025-01-13,3137.73
ETH-USD,2025-01-14,3224.06
ETH-USD,2025-01-15,3450.79
ETH-USD,2025-01-16,3307.0
ETH-USD,2025-01-17,3472.84
ETH-USD,2025-01-18,3308.74
ETH-USD,2025-01-19,3216.74
ETH-USD,2025-01-20,3282.68
ETH-USD,2025-01-21,3328.3
ETH-USD,2025-01-22,3242.6
ETH-USD,2025-01-23,3338.37
ETH-USD,2025-01-24,3311.05
ETH-USD,2025-01-25,3318.14
ETH-USD,2025-01-26,3234.18
ETH-USD,2025-01-27,3179.47
ETH-USD,2025-01-28,3077.83
ETH-USD,2025-01-29,3113.26
ETH-USD,2025-01-30,3247.22
ETH-USD,2025-01-31,3298.69
ETH-USD,2025-02-01,3119.13
ETH-USD,2025-02-02,2869.75
ETH-USD,2025-02-03,2881.9
ETH-USD,2025-02-04,2731.76
ETH-USD,2025-02-05,2785.62
ETH-USD,2025-02-06,2688.28
ETH-USD,2025-02-07,2622.81
ETH-USD,2025-02-08,2631.56
ETH-USD,2025-02-09,2628.27
ETH-USD,2025-02-10,2661.0
ETH-USD,2025-02-11,2603.11
ETH-USD,2025-02-12,2735.91
ETH-USD,2025-02-13,2675.3
ETH-USD,2025-02-14,2725.51
ETH-USD,2025-02-15,2693.4
ETH-USD,2025-02-16,2662.8
ETH-USD,2025-02-17,2743.47
ETH-USD,2025-02-18,2671.36
ETH-USD,2025-02-19,2716.16
ETH-USD,2025-02-20,2738.03
ETH-USD,2025-02-21,2662.35
ETH-USD,2025-02-22,2763.23
ETH-USD,2025-02-23,2819.69
ETH-USD,2025-02-24,2510.94
ETH-USD,2025-02-25,2496.06
ETH-USD,2025-02-26,2337.98
ETH-USD,2025-02-27,2307.73
ETH-USD,2025-02-28,2236.41
ETH-USD,2025-03-01,2217.53
ETH-USD,2025-03-02,2518.17
ETH-USD,2025-03-03,2149.11
ETH-USD,2025-03-04,2170.29
ETH-USD,2025-03-05,2241.65
ETH-USD,2025-03-06,2202.39
ETH-USD,2025-03-07,2141.17
ETH-USD,2025-03-08,2203.59
ETH-USD,2025-03-09,2019.89
ETH-USD,2025-03-10,1864.4
ETH-USD,2025-03-11,1922.28
ETH-USD,2025-03-12,1908.22
ETH-USD,2025-03-13,1864.69
ETH-USD,2025-03-14,1911.62
ETH-USD,2025-03-15,1937.17
ETH-USD,2025-03-16,1887.65
ETH-USD,2025-03-17,1926.35
ETH-USD,2025-03-18,1932.61
ETH-USD,2025-03-19,2056.62
ETH-USD,2025-03-20,1983.57
ETH-USD,2025-03-21,1965.58
ETH-USD,2025-03-22,1980.8
ETH-USD,2025-03-23,2006.02
ETH-USD,2025-03-24,2078.73
ETH-USD,2025-03-25,2066.19
ETH-USD,2025-03-26,2009.59
ETH-USD,2025-03-27,2003.67
ETH-USD,2025-03-28,1896.69
ETH-USD,2025-03-29,1827.84
ETH-USD,2025-03-30,1807.02
ETH-USD,2025-03-31,1821.95
ETH-USD,2025-04-01,1904.99
ETH-USD,2025-04-02,1795.59
ETH-USD,2025-04-03,1816.53
ETH-USD,2025-04-04,1816.36
ETH-USD,2025-04-05,1806.47
ETH-USD,2025-04-06,1580.65
ETH-USD,2025-04-07,1553.01
ETH-USD,2025-04-08,1473.4
ETH-USD,2025-04-09,1669.74
ETH-USD,2025-04-10,1522.13
ETH-USD,2025-04-11,1566.77
ETH-USD,2025-04-12,1644.12
ETH-USD,2025-04-13,1597.77
ETH-USD,2025-04-14,1623.73
ETH-USD,2025-04-15,1588.8
ETH-USD,2025-04-16,1577.14
ETH-USD,2025-04-17,1582.73
ETH-USD,2025-04-18,1588.93
ETH-USD,2025-04-19,1612.58
ETH-USD,2025-04-20,1587.28
ETH-USD,2025-04-21,1579.59
ETH-USD,2025-04-22,1756.11
ETH-USD,2025-04-23,1795.07
ETH-USD,2025-04-24,1769.53
ETH-USD,2025-04-25,1785.96
ETH-USD,2025-04-26,1820.65
ETH-USD,2025-04-27,1791.42
ETH-USD,2025-04-28,1799.24
ETH-USD,2025-04-29,1798.47
ETH-USD,2025-04-30,1793.58
ETH-USD,2025-05-01,1838.32
ETH-USD,2025-05-02,1842.06
ETH-USD,2025-05-03,1833.93
ETH-USD,2025-05-04,1809.05
ETH-USD,2025-05-05,1820.34
ETH-USD,2025-05-06,1816.6
ETH-USD,2025-05-07,1811.2
ETH-USD,2025-05-08,2206.13
ETH-USD,2025-05-09,2345.27
ETH-USD,2025-05-10,2583.78
ETH-USD,2025-05-11,2515.22
ETH-USD,2025-05-12,2495.73
ETH-USD,2025-05-13,2680.05
ETH-USD,2025-05-14,2609.68
ETH-USD,2025-05-15,2548.16
ETH-USD,2025-05-16,2537.04
ETH-USD,2025-05-17,2475.04
ETH-USD,2025-05-18,2498.97
ETH-USD,2025-05-19,2528.21
ETH-USD,2025-05-20,2523.82
ETH-USD,2025-05-21,2551.42
ETH-USD,2025-05-22,2663.77
ETH-USD,2025-05-23,2526.46
ETH-USD,2025-05-24,2529.32
ETH-USD,2025-05-25,2551.2
ETH-USD,2025-05-26,2563.84
ETH-USD,2025-05-27,2660.88
ETH-USD,2025-05-28,2681.2
ETH-USD,2025-05-29,2632.5
ETH-USD,2025-05-30,2531.29
ETH-USD,2025-05-31,2528.09
ETH-USD,2025-06-01,2537.51
ETH-USD,2025-06-02,2606.81
ETH-USD,2025-06-03,2593.03
ETH-USD,2025-06-04,2607.13
ETH-USD,2025-06-05,2414.36
ETH-USD,2025-06-06,2475.34
ETH-USD,2025-06-07,2524.66
ETH-USD,2025-06-08,2509.84
ETH-USD,2025-06-09,2680.07
ETH-USD,2025-06-10,2815.73
ETH-USD,2025-06-11,2772.11
ETH-USD,2025-06-12,2643.7
ETH-USD,2025-06-13,2578.83
ETH-USD,2025-06-14,2531.39
ETH-USD,2025-06-15,2547.58
ETH-USD,2025-06-16,2538.95
ETH-USD,2025-06-17,2509.59
ETH-USD,2025-06-18,2525.35
ETH-USD,2025-06-19,2521.11
ETH-USD,2025-06-20,2406.51
ETH-USD,2025-06-21,2295.26
ETH-USD,2025-06-22,2228.13
ETH-USD,2025-06-23,2410.48
ETH-USD,2025-06-24,2448.66
ETH-USD,2025-06-25,2418.43
ETH-USD,2025-06-26,2415.71
ETH-USD,2025-06-27,2422.65
ETH-USD,2025-06-28,2435.58
ETH-USD,2025-06-29,2500.42
ETH-USD,2025-06-30,2486.52
ETH-USD,2025-07-01,2405.26
ETH-USD,2025-07-02,2570.23
ETH-USD,2025-07-03,2590.98
ETH-USD,2025-07-04,2508.02
ETH-USD,2025-07-05,2516.3
ETH-USD,2025-07-06,2570.57
ETH-USD,2025-07-07,2542.35
ETH-USD,2025-07-08,2614.41
ETH-USD,2025-07-09,2768.27
ETH-USD,2025-07-10,2951.2
ETH-USD,2025-07-11,2957.71
ETH-USD,2025-07-12,2942.36
ETH-USD,2025-07-13,2971.67
ETH-USD,2025-07-14,3013.63
ETH-USD,2025-07-15,3138.89
ETH-USD,2025-07-16,3373.85
ETH-USD,2025-07-17,3472.9
ETH-USD,2025-07-18,3545.58
ETH-USD,2025-07-19,3591.98
ETH-USD,2025-07-20,3757.32
ETH-USD,2025-07-21,3761.37
ETH-USD,2025-07-22,3745.84
ETH-USD,2025-07-23,3626.81
ETH-USD,2025-07-24,3704.21
ETH-USD,2025-07-25,3725.01
ETH-USD,2025-07-26,3740.86
ETH-USD,2025-07-27,3871.74
ETH-USD,2025-07-28,3796.91
ETH-USD,2025-07-29,3793.94
ETH-USD,2025-07-30,3808.91
ETH-USD,2025-07-31,3698.46
ETH-USD,2025-08-01,3488.36
ETH-USD,2025-08-02,3393.92
ETH-USD,2025-08-03,3496.26
ETH-USD,2025-08-04,3720.89
ETH-USD,2025-08-05,3611.69
ETH-USD,2025-08-06,3683.36
ETH-USD,2025-08-07,3909.96
ETH-USD,2025-08-08,4008.96
ETH-USD,2025-08-09,4260.74
ETH-USD,2025-08-10,4250.18
ETH-USD,2025-08-11,4223.42
ETH-USD,2025-08-12,4590.71
ETH-USD,2025-08-13,4747.87
ETH-USD,2025-08-14,4547.35
ETH-USD,2025-08-15,4440.05
ETH-USD,2025-08-16,4422.56
ETH-USD,2025-08-17,4472.21
ETH-USD,2025-08-18,4311.42
ETH-USD,2025-08-19,4075.57
ETH-USD,2025-08-20,4335.37
ETH-USD,2025-08-21,4224.52
ETH-USD,2025-08-22,4831.21
ETH-USD,2025-08-23,4778.43
ETH-USD,2025-08-24,4779.86
ETH-USD,2025-08-25,4374.73
ETH-USD,2025-08-26,4600.77
ETH-USD,2025-08-27,4506.05
ETH-USD,2025-08-28,4513.55
ETH-USD,2025-08-29,4359.2
ETH-USD,2025-08-30,4373.64
ETH-USD,2025-08-31,4391.11
ETH-USD,2025-09-01,4314.22
ETH-USD,2025-09-02,4325.19
ETH-USD,2025-09-03,4450.68
ETH-USD,2025-09-04,4297.66
ETH-USD,2025-09-05,4306.96
ETH-USD,2025-09-06,4272.82
ETH-USD,2025-09-07,4306.25
ETH-USD,2025-09-08,4306.59
ETH-USD,2025-09-09,4309.63
ETH-USD,2025-09-10,4348.7
ETH-USD,2025-09-11,4458.79
ETH-USD,2025-09-12,4711.99
ETH-USD,2025-09-13,4667.07
ETH-USD,2025-09-14,4604.95
ETH-USD,2025-09-15,4523.56
ETH-USD,2025-09-16,4501.21
ETH-USD,2025-09-17,4590.56
ETH-USD,2025-09-18,4587.65
ETH-USD,2025-09-19,4468.66
ETH-USD,2025-09-20,4480.38
ETH-USD,2025-09-21,4444.51
ETH-USD,2025-09-22,4199.05
ETH-USD,2025-09-23,4164.63
ETH-USD,2025-09-24,4153.21
ETH-USD,2025-09-25,3872.53
ETH-USD,2025-09-26,4032.3
ETH-USD,2025-09-27,4017.89
ETH-USD,2025-09-28,4143.72
ETH-USD,2025-09-29,4215.36
ETH-USD,2025-09-30,4144.6
ETH-USD,2025-10-01,4343.8
ETH-USD,2025-10-02,4484.19
ETH-USD,2025-10-03,4511.06
ETH-USD,2025-10-04,4487.37
ETH-USD,2025-10-05,4514.27
ETH-USD,2025-10-06,4686.2
ETH-USD,2025-10-07,4447.77
ETH-USD,2025-10-08,4525.69
ETH-USD,2025-10-09,4367.94
ETH-USD,2025-10-10,3829.58
ETH-USD,2025-10-11,3745.85
ETH-USD,2025-10-12,4153.64
ETH-USD,2025-10-13,4240.91
ETH-USD,2025-10-14,4122.38
ETH-USD,2025-10-15,3985.52
ETH-USD,2025-10-16,3894.48
ETH-USD,2025-10-17,3831.6
ETH-USD,2025-10-18,3888.87
ETH-USD,2025-10-19,3982.53
ETH-USD,2025-10-20,3979.43
ETH-USD,2025-10-21,3874.27
ETH-USD,2025-10-22,3805.16
ETH-USD,2025-10-23,3856.73
ETH-USD,2025-10-24,3934.75
ETH-USD,2025-10-25,3953.92
ETH-USD,2025-10-26,4158.33
ETH-USD,2025-10-27,4120.9
ETH-USD,2025-10-28,3979.45
ETH-USD,2025-10-29,3902.7
ETH-USD,2025-10-30,3803.0
ETH-USD,2025-10-31,3848.0
ETH-USD,2025-11-01,3874.8
ETH-USD,2025-11-02,3908.28
ETH-USD,2025-11-03,3603.63
ETH-USD,2025-11-04,3289.11
ETH-USD,2025-11-05,3424.74
ETH-USD,2025-11-06,3314.43
ETH-USD,2025-11-07,3435.78
ETH-USD,2025-11-08,3401.53
ETH-USD,2025-11-09,3584.18
ETH-USD,2025-11-10,3567.87
ETH-USD,2025-11-11,3417.56
ETH-USD,2025-11-12,3413.6
ETH-USD,2025-11-13,3232.94
ETH-USD,2025-11-14,3113.03
ETH-USD,2025-11-15,3168.01
ETH-USD,2025-11-16,3096.03
ETH-USD,2025-11-17,3030.18
ETH-USD,2025-11-18,3123.73
ETH-USD,2025-11-19,3025.72
ETH-USD,2025-11-20,2832.98
ETH-USD,2025-11-21,2766.76
ETH-USD,2025-11-22,2770.41
ETH-USD,2025-11-23,2801.99
ETH-USD,2025-11-24,2953.44
ETH-USD,2025-11-25,2960.07
ETH-USD,2025-11-26,3026.95
ETH-USD,2025-11-27,3015.69
ETH-USD,2025-11-28,3031.22
ETH-USD,2025-11-29,2989.11
ETH-USD,2025-11-30,2991.73
ETH-USD,2025-12-01,2800.86
GOLD,2021-01-01,1898.1
GOLD,2021-01-04,1942.28
GOLD,2021-01-05,1949.35
GOLD,2021-01-06,1918.81
GOLD,2021-01-07,1912.5
GOLD,2021-01-08,1848.26
GOLD,2021-01-11,1844.66
GOLD,2021-01-12,1855.63
GOLD,2021-01-13,1843.41
GOLD,2021-01-14,1846.37
GOLD,2021-01-15,1826.59
GOLD,2021-01-18,1836.89
GOLD,2021-01-19,1839.34
GOLD,2021-01-20,1870.91
GOLD,2021-01-21,1869.91
GOLD,2021-01-22,1852.55
GOLD,2021-01-25,1854.99
GOLD,2021-01-26,1850.31
GOLD,2021-01-27,1843.99
GOLD,2021-01-28,1840.36
GOLD,2021-01-29,1846.09
GOLD,2021-02-01,1860.16
GOLD,2021-02-02,1837.35
GOLD,2021-02-03,1833.76
GOLD,2021-02-04,1792.26
GOLD,2021-02-05,1811.62
GOLD,2021-02-08,1830.16
GOLD,2021-02-09,1837.06
GOLD,2021-02-10,1842.22
GOLD,2021-02-11,1825.36
GOLD,2021-02-12,1823.46
GOLD,2021-02-15,1818.51
GOLD,2021-02-16,1794.31
GOLD,2021-02-17,1776.26
GOLD,2021-02-18,1775.49
GOLD,2021-02-19,1782.31
GOLD,2021-02-22,1808.66
GOLD,2021-02-23,1805.06
GOLD,2021-02-24,1804.36
GOLD,2021-02-25,1769.88
GOLD,2021-02-26,1733.49
GOLD,2021-03-01,1723.84
GOLD,2021-03-02,1738.09
GOLD,2021-03-03,1710.95
GOLD,2021-03-04,1697.19
GOLD,2021-03-05,1700.86
GOLD,2021-03-08,1681.24
GOLD,2021-03-09,1715.36
GOLD,2021-03-10,1726.05
GOLD,2021-03-11,1721.41
GOLD,2021-03-12,1726.41
GOLD,2021-03-15,1731.84
GOLD,2021-03-16,1730.94
GOLD,2021-03-17,1744.44
GOLD,2021-03-18,1736.41
GOLD,2021-03-19,1744.74
GOLD,2021-03-22,1738.69
GOLD,2021-03-23,1727.11
GOLD,2021-03-24,1734.19
GOLD,2021-03-25,1726.82
GOLD,2021-03-26,1731.97
GOLD,2021-03-29,1711.99
GOLD,2021-03-30,1684.8
GOLD,2021-03-31,1707.01
GOLD,2021-04-01,1730.18
GOLD,2021-04-02,1728.84
GOLD,2021-04-05,1728.44
GOLD,2021-04-06,1743.57
GOLD,2021-04-07,1737.28
GOLD,2021-04-08,1755.94
GOLD,2021-04-09,1743.1
GOLD,2021-04-12,1732.51
GOLD,2021-04-13,1743.83
GOLD,2021-04-14,1736.0
GOLD,2021-04-15,1763.21
GOLD,2021-04-16,1776.31
GOLD,2021-04-19,1769.31
GOLD,2021-04-20,1777.25
GOLD,2021-04-21,1793.46
GOLD,2021-04-22,1783.94
GOLD,2021-04-23,1777.18
GOLD,2021-04-26,1780.19
GOLD,2021-04-27,1776.69
GOLD,2021-04-28,1781.32
GOLD,2021-04-29,1771.24
GOLD,2021-04-30,1768.59
GOLD,2021-05-03,1792.36
GOLD,2021-05-04,1778.48
GOLD,2021-05-05,1786.44
GOLD,2021-05-06,1815.18
GOLD,2021-05-07,1830.48
GOLD,2021-05-10,1835.44
GOLD,2021-05-11,1836.94
GOLD,2021-05-12,1815.44
GOLD,2021-05-13,1826.57
GOLD,2021-05-14,1842.19
GOLD,2021-05-17,1866.13
